2024-11-07 14:47:32.996077	5.0	-5.0	5.0	1.0	-9.0	1.0	-5.0	-14.0	44.3
2024-11-07 14:47:40.913122	5.0	-5.0	5.0	1.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:44.720459	5.0	-5.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:47.629490	5.0	-5.0	0.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:53.683299	5.0	-5.0	-5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:57.366916	-5.0	-5.0	-5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:48:21.301554	0.0	-5.0	-5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:48:27.983668	0.0	-5.0	0.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:49:33.913521	0.0	-5.0	0.0	5.0	-9.0	5.0	0.0	-10.0	44.3
2024-11-07 14:49:38.076000	0.0	-0.0	0.0	5.0	-9.0	5.0	0.0	-10.0	44.3
2024-11-07 14:49:39.410240	0.0	-9.0	0.0	5.0	-9.0	5.0	0.0	-10.0	44.3
2024-11-07 14:49:43.122837	0.0	-9.0	0.0	5.0	0.0	5.0	0.0	-10.0	44.3
